corrDailyDust30,corrDailyPrecip30,corrDailyPDO,corrDailyMonthNoVolc
9.14486478885151e-10,-1.01845496112371e-05,0.28,4
1.06574086953646e-09,-1.013776627735e-05,0.28,4
1.14912354371328e-09,-9.80905511894751e-06,0.28,4
1.22491820995551e-09,-9.27042905136209e-06,0.28,4
1.30782980649144e-09,-9.39176538321499e-06,0.28,4
1.39918588233999e-09,-9.43338352011714e-06,0.28,4
1.4537751012786e-09,-9.52650296341986e-06,0.28,4
1.49176270993847e-09,-9.61230998564154e-06,0.28,4
1.46377759652645e-09,-9.49713070373071e-06,0.28,4
1.42149720065909e-09,-9.29785509148965e-06,0.28,4
1.40082804495963e-09,-9.46721846311235e-06,0.28,4
1.39121196511456e-09,-9.58093353352818e-06,0.28,4
1.40127137589692e-09,-9.65521760754352e-06,0.28,4
1.42366360359101e-09,-9.78128417059369e-06,0.28,4
1.42443752068955e-09,-9.7223041817866e-06,0.28,4
1.27117344086527e-09,-9.57394211746517e-06,0.28,4
1.14817203944201e-09,-9.48290263335481e-06,0.28,4
1.09532507420541e-09,-9.41166553526541e-06,1.36,5
1.07819177681786e-09,-9.40940363602685e-06,1.36,5
1.03603172310317e-09,-9.00614044664708e-06,1.36,5
9.76940400359123e-10,-8.55173053389502e-06,1.36,5
9.29236025532731e-10,-8.38794191291134e-06,1.36,5
9.045107247914e-10,-8.01786631304053e-06,1.36,5
8.77831077297213e-10,-7.16494901921728e-06,1.36,5
8.29508731579679e-10,-5.75449648775428e-06,1.36,5
7.28329483966685e-10,-5.00240867008049e-06,1.36,5
6.37266365858313e-10,-4.80273352736496e-06,1.36,5
6.00834982614166e-10,-4.46952504224266e-06,1.36,5
5.83140605777177e-10,-4.26922555795185e-06,1.36,5
5.3636806384446e-10,-4.31246507781158e-06,1.36,5
4.52321574542251e-10,-4.35859536918326e-06,1.36,5
3.09201951025859e-10,-4.08631322415203e-06,1.36,5
1.62050277888597e-10,-3.40179030824862e-06,1.36,5
9.02739813498262e-11,-3.24548129058944e-06,1.36,5
2.40916779845912e-11,-3.30619100490766e-06,1.36,5
-3.97916533545354e-11,-2.65317141829919e-06,1.36,5
-1.25198452126894e-10,-2.31544008523259e-06,1.36,5
-2.14240228848391e-10,-2.07553826210253e-06,1.36,5
-2.67284285287913e-10,-1.83525950690613e-06,1.36,5
-2.91054797646641e-10,-1.62244960587798e-06,1.36,5
-2.9813126779941e-10,-1.51681286605146e-06,1.36,5
-2.95801474793776e-10,-1.37223393117058e-06,1.36,5
-2.86529452331482e-10,-1.03352518311895e-06,1.36,5
-2.86545077743817e-10,-8.35699619326819e-07,1.36,5
-2.82788662639788e-10,-6.1032557021484e-07,1.36,5
-2.65195919639368e-10,-3.94387791271721e-07,1.36,5
-2.51992203985139e-10,-3.17495550972851e-07,1.36,5
-2.44481561421085e-10,-2.02221277898163e-07,1.36,5
-2.48961035153401e-10,-4.29077442700553e-08,0.85,6
-2.68883248755246e-10,1.28891324014983e-07,0.85,6
-2.93653005707853e-10,5.95344009524903e-08,0.85,6
-3.12332750571833e-10,6.82846678992029e-07,0.85,6
-3.2590992115873e-10,1.06205245345074e-06,0.85,6
-3.40454929562685e-10,9.8135215399214e-07,0.85,6
-3.40068568735027e-10,4.42861347744359e-07,0.85,6
-3.23854713411504e-10,-6.04646540130134e-07,0.85,6
-3.07279333494728e-10,-9.44053864981072e-07,0.85,6
-2.90317637883628e-10,-8.69028491965505e-07,0.85,6
-2.67236144137349e-10,-8.98949460954322e-07,0.85,6
-2.32059352997893e-10,-8.01649368910596e-07,0.85,6
-2.03689430384422e-10,-7.91619001435898e-07,0.85,6
-1.7915418822617e-10,-6.39799767830718e-07,0.85,6
-1.55031408491209e-10,-5.93561823887105e-07,0.85,6
-1.38967821894766e-10,-1.01711191601475e-06,0.85,6
-1.24993773355406e-10,-1.27245669482546e-06,0.85,6
-1.05702834803715e-10,-1.56374791344992e-06,0.85,6
-8.4552133948597e-11,-1.80830367841458e-06,0.85,6
-5.83809486173018e-11,-1.98658739369732e-06,0.85,6
-2.67221232922368e-11,-2.10070968929005e-06,0.85,6
4.78350818551703e-12,-2.12992234662524e-06,0.85,6
5.18357312921857e-11,-2.17743597842753e-06,0.85,6
7.3157387650235e-11,-2.03175195773833e-06,0.85,6
8.69000327057331e-11,-2.0862288863892e-06,0.85,6
9.44049490340746e-11,-2.12887289972138e-06,0.85,6
1.08747217649892e-10,-2.10482302886873e-06,0.85,6
1.1531610710313e-10,-2.25293569465058e-06,0.85,6
1.17394496779199e-10,-2.29256133165963e-06,0.85,6
1.16525111041149e-10,-2.0622024523907e-06,0.85,6
1.0700365601725e-10,-2.04913527716825e-06,0.11,7
9.4571017805712e-11,-1.78113061728273e-06,0.11,7
8.40348375359837e-11,-1.82343186190837e-06,0.11,7
8.33974134049104e-11,-1.8855524481731e-06,0.11,7
8.97259744102274e-11,-2.7687303603358e-06,0.11,7
9.68207470453673e-11,-3.01436741519378e-06,0.11,7
1.06025895256331e-10,-3.17541193567202e-06,0.11,7
1.13673385851662e-10,-2.99515327017408e-06,0.11,7
1.20728691014664e-10,-3.07044687443953e-06,0.11,7
1.24777729957669e-10,-3.35645676503465e-06,0.11,7
1.24713300292905e-10,-3.60289995533857e-06,0.11,7
1.18143380363051e-10,-3.81217376183876e-06,0.11,7
1.10959511088916e-10,-3.63107587167231e-06,0.11,7
1.07369991420937e-10,-3.6204431472079e-06,0.11,7
1.07377776717457e-10,-3.92725021649214e-06,0.11,7
1.16369951513043e-10,-4.02933824365485e-06,0.11,7
1.3452096841141e-10,-4.1436178905165e-06,0.11,7
1.52133221973943e-10,-4.10304278982631e-06,0.11,7
1.7427402204217e-10,-4.1359379074406e-06,0.11,7
1.85989561626569e-10,-4.43407212360628e-06,0.11,7
1.78037036400578e-10,-4.42277926549857e-06,0.11,7
1.58554212037313e-10,-4.4232471794181e-06,0.11,7
1.20113049394218e-10,-4.43687198228577e-06,0.11,7
7.84563233051115e-11,-4.56083103233167e-06,0.11,7
6.38554976042984e-11,-4.72970316918015e-06,0.11,7
5.34904077287844e-11,-4.69524672253574e-06,0.11,7
4.5826168678435e-11,-4.77747011907038e-06,0.11,7
4.0064919612642e-11,-4.96443058623671e-06,0.11,7
3.88012185105883e-11,-4.99284009637376e-06,0.11,7
3.79140685936843e-11,-5.12405402149362e-06,0.11,7
3.88754143327691e-11,-5.43900748199775e-06,0.11,7
3.91578444685806e-11,-5.4769341273064e-06,-0.42,8
3.90656280947474e-11,-5.85449705910674e-06,-0.42,8
3.90944526263001e-11,-5.92069070331424e-06,-0.42,8
3.17382168526301e-11,-6.03719209764888e-06,-0.42,8
1.937957779345e-11,-6.01136457330934e-06,-0.42,8
1.13225454183529e-11,-6.19171611243249e-06,-0.42,8
9.4778657063406e-12,-6.23101424087258e-06,-0.42,8
1.26660734686514e-11,-6.59556528983018e-06,-0.42,8
1.79240798238262e-11,-6.74836889071719e-06,-0.42,8
2.07549390267915e-11,-6.53038162318661e-06,-0.42,8
2.40111138450022e-11,-6.50585068841456e-06,-0.42,8
2.62083404628245e-11,-6.48354940792391e-06,-0.42,8
2.16356230544508e-11,-6.83406297596083e-06,-0.42,8
1.47318840289003e-11,-6.82385658633357e-06,-0.42,8
1.2432712016137e-11,-6.72433584534382e-06,-0.42,8
5.09289464217946e-12,-6.85030807924132e-06,-0.42,8
-5.86151891116864e-12,-6.8166136408681e-06,-0.42,8
-1.73806162928874e-11,-6.94512163677533e-06,-0.42,8
-3.62413765501582e-11,-7.06613883807196e-06,-0.42,8
-4.74521266407098e-11,-7.00695506824947e-06,-0.42,8
-4.80034105696108e-11,-7.06683051031877e-06,-0.42,8
-4.44919816205996e-11,-7.12007184367928e-06,-0.42,8
-3.63023266750337e-11,-7.25052341176488e-06,-0.42,8
-2.76311770384939e-11,-6.99759249446737e-06,-0.42,8
-2.38339843950872e-11,-6.50307412824304e-06,-0.42,8
-2.36090802740193e-11,-4.96503479692529e-06,-0.42,8
-2.36485558449252e-11,-3.95916848956334e-06,-0.42,8
-2.6178846297487e-11,-3.76884532103408e-06,-0.42,8
-3.14452885773153e-11,-3.76054839970576e-06,-0.42,8
-3.47905274156147e-11,-2.39748033818951e-06,-0.42,8
-3.71663534503804e-11,3.3949099804624e-07,-0.42,8
-3.2700882894331e-11,7.65702590971412e-07,-0.99,9
-2.76283038683985e-11,6.97048903751176e-07,-0.99,9
-2.5224755365291e-11,6.53347058780677e-07,-0.99,9
-2.17933162555677e-11,5.50126429692696e-07,-0.99,9
-1.86246565986526e-11,4.75565659931047e-07,-0.99,9
-1.57932077931921e-11,4.70740495886211e-07,-0.99,9
-1.6176246599958e-11,5.83502743737572e-07,-0.99,9
-1.86993343382068e-11,1.29287296326842e-06,-0.99,9
-2.35100073369705e-11,1.70062366581946e-06,-0.99,9
-2.57371528984594e-11,1.43423224445253e-06,-0.99,9
-1.72508133755317e-11,1.35358627488175e-06,-0.99,9
-7.52057790025049e-12,1.33223266351934e-06,-0.99,9
1.19947838318704e-12,1.31786822616737e-06,-0.99,9
6.42597693043182e-12,1.0685218747046e-06,-0.99,9
1.2247707410009e-11,1.5267635371701e-06,-0.99,9
2.35364072032974e-11,2.75681973967467e-06,-0.99,9
3.73286787803257e-11,4.37341129053947e-06,-0.99,9
5.07252112177858e-11,4.79583223166478e-06,-0.99,9
5.93790753777563e-11,4.84716000162924e-06,-0.99,9
6.29432967949489e-11,4.61844865526922e-06,-0.99,9
5.99931849881019e-11,4.68445745908424e-06,-0.99,9
5.78423929599167e-11,4.61786509891537e-06,-0.99,9
6.4028654527279e-11,4.53011298536425e-06,-0.99,9
7.01833746910696e-11,4.10972814498805e-06,-0.99,9
7.09590207747623e-11,3.31984981456932e-06,-0.99,9
7.03417520752649e-11,1.62541367875199e-06,-0.99,9
7.11706552888465e-11,3.32638659370627e-07,-0.99,9
7.71088896139323e-11,-6.69124048113864e-10,-0.99,9
9.10354589650676e-11,-1.21903886443469e-07,-0.99,9
1.01143583509359e-10,-1.64462273237239e-06,-0.99,9
1.07006047168229e-10,-4.66433490945867e-06,-2,10
1.07111406580365e-10,-5.35971646441939e-06,-2,10
1.07965394668659e-10,-5.39626401938738e-06,-2,10
1.1172510715135e-10,-3.61467053303522e-06,-2,10
1.09223383799413e-10,-3.14065663843772e-06,-2,10
1.02693379744822e-10,-3.13836516263045e-06,-2,10
9.6643098114448e-11,9.43747527021891e-07,-2,10
1.10538107504031e-10,1.01331890632234e-06,-2,10
1.30182474608031e-10,1.1634965483166e-07,-2,10
1.44622108847069e-10,7.78455793386713e-08,-2,10
1.55954943525905e-10,-1.64671054235084e-07,-2,10
1.54805645453098e-10,-4.66049814126692e-07,-2,10
1.55911831242042e-10,-7.51836789778261e-07,-2,10
1.55909320339184e-10,-1.00899252224234e-06,-2,10
1.56481373557762e-10,-8.74011702035502e-07,-2,10
1.5183112363493e-10,-1.42866888058017e-06,-2,10
1.40607625249778e-10,-2.69567352218663e-06,-2,10
1.28943095611076e-10,-4.44550798801594e-06,-2,10
1.29625584520875e-10,-5.06059849488721e-06,-2,10
1.4129778499487e-10,-4.99401313584471e-06,-2,10
1.46396213883131e-10,-5.08283608898111e-06,-2,10
1.47585451211817e-10,-4.84509382558023e-06,-2,10
1.46690903884597e-10,-5.09361126690041e-06,-2,10
1.38381705410322e-10,-5.11017183251925e-06,-2,10
1.35937551537871e-10,-4.99747909115357e-06,-2,10
1.61333280007686e-10,-5.17843466812119e-06,-2,10
1.87822796050234e-10,-5.32598620850848e-06,-2,10
2.00247401098195e-10,-4.00700801140253e-06,-2,10
1.94994692822526e-10,-3.66804583074613e-06,-2,10
1.77911382840033e-10,-3.8926842229643e-06,-2,10
1.59701355553041e-10,-4.03816728698575e-06,-2,10
1.47157496415746e-10,-4.17124350600563e-06,-1.89,11
1.40645988359307e-10,-4.46661352667797e-06,-1.89,11
1.29574472852214e-10,-4.73980797118477e-06,-1.89,11
1.17047579045981e-10,-6.750158072295e-06,-1.89,11
1.13979731363507e-10,-7.5268561804061e-06,-1.89,11
1.14309970641106e-10,-7.55534393130397e-06,-1.89,11
1.12406139605632e-10,-1.17313952239039e-05,-1.89,11
9.1659899326819e-11,-1.19777926913963e-05,-1.89,11
6.59275901629291e-11,-1.19192363338715e-05,-1.89,11
4.71697451992476e-11,-1.23903837498201e-05,-1.89,11
3.07794917160421e-11,-1.17274091150763e-05,-1.89,11
2.07914633294354e-11,-1.13978335032365e-05,-1.89,11
9.90093287577725e-12,-1.13958820529102e-05,-1.89,11
-4.69306696795149e-14,-1.13142887669611e-05,-1.89,11
-5.72085027607066e-12,-1.16662385913286e-05,-1.89,11
-4.32331736393192e-12,-1.18256333385091e-05,-1.89,11
5.28641892805573e-12,-1.22166867263469e-05,-1.89,11
1.46777738627317e-11,-1.26082421753652e-05,-1.89,11
8.99155725437711e-12,-1.23218304668624e-05,-1.89,11
6.93957222657082e-12,-1.258468678001e-05,-1.89,11
9.40014588244369e-12,-1.29391074055952e-05,-1.89,11
1.7954692127818e-11,-1.37366901442451e-05,-1.89,11
1.69271236812265e-11,-1.3870828746915e-05,-1.89,11
1.2209655533273e-11,-1.40294618911602e-05,-1.89,11
3.09974095511711e-12,-1.43769727048805e-05,-1.89,11
-2.64171910560468e-11,-1.40455872169344e-05,-1.89,11
-5.33505614848803e-11,-1.43621408024246e-05,-1.89,11
-6.55262537167739e-11,-1.59674232465224e-05,-1.89,11
-5.78056520050634e-11,-1.66718122411396e-05,-1.89,11
-5.07373786394666e-11,-1.68029518610816e-05,-1.89,11
-4.5284787507522e-11,-1.70020679908414e-05,-0.1,12
-4.27151199105347e-11,-1.71707027758767e-05,-0.1,12
-4.42371262014917e-11,-1.72425015141519e-05,-0.1,12
-3.98310094787926e-11,-1.74339632906348e-05,-0.1,12
-3.19911661413038e-11,-1.78424751933159e-05,-0.1,12
-2.82309320613469e-11,-1.80760926495176e-05,-0.1,12
-2.50366356739937e-11,-1.86533364505908e-05,-0.1,12
-6.52866739164939e-12,-1.89600235984929e-05,-0.1,12
1.14860250363514e-11,-1.94675087876746e-05,-0.1,12
2.84993919145053e-11,-1.98968984369528e-05,-0.1,12
4.13527622762868e-11,-2.03707465731816e-05,-0.1,12
5.17570251889673e-11,-2.12713843790048e-05,-0.1,12
5.46833715995978e-11,-2.17205674053527e-05,-0.1,12
5.15533601267981e-11,-2.19375934746612e-05,-0.1,12
5.05107312077871e-11,-2.2323312420774e-05,-0.1,12
5.1204593697246e-11,-2.26414388052689e-05,-0.1,12
5.2199760388642e-11,-2.23365174810028e-05,-0.1,12
5.26493811382019e-11,-2.22258800469034e-05,-0.1,12
4.73807248425017e-11,-2.2096857478944e-05,-0.1,12
5.78509333647777e-11,-2.26771531358829e-05,-0.1,12
5.41944979545454e-11,-2.28141464510601e-05,-0.1,12
5.17340856228686e-11,-2.25831892912348e-05,-0.1,12
7.5391739619319e-11,-2.23990422434038e-05,-0.1,12
1.84712278860618e-10,-2.23615241932184e-05,-0.1,12
2.84928134574772e-10,-2.25500378915189e-05,-0.1,12
3.32783986594612e-10,-2.26059740332452e-05,-0.1,12
4.04398629807841e-10,-2.30091704684147e-05,-0.1,12
4.97454718821414e-10,-2.28938936704676e-05,-0.1,12
5.66430554830778e-10,-2.24503835694202e-05,-0.1,12
6.00562669985952e-10,-2.21542945417295e-05,-0.1,12
6.28656181323265e-10,-2.20901149788904e-05,-0.1,12
6.56525582788503e-10,-2.18950615263889e-05,0.54,1
6.74806817828858e-10,-2.15626807492679e-05,0.54,1
6.80810184366454e-10,-2.12671812935575e-05,0.54,1
6.84402976984526e-10,-2.11052586250445e-05,0.54,1
6.84903777916693e-10,-2.03714499419768e-05,0.54,1
6.85251495281126e-10,-1.92852332551921e-05,0.54,1
6.89686071317583e-10,-1.55804644993776e-05,0.54,1
6.82346076554161e-10,-1.35100605108988e-05,0.54,1
6.74297946423841e-10,-1.0602156002123e-05,0.54,1
6.62500245909785e-10,-8.68597040171691e-06,0.54,1
6.52549047778137e-10,-7.19716312800278e-06,0.54,1
6.43340116903434e-10,-6.75390087351686e-06,0.54,1
6.42840400605849e-10,-6.60021560115703e-06,0.54,1
6.47815358541277e-10,-6.42603070465648e-06,0.54,1
6.50056558679753e-10,-6.28918471973336e-06,0.54,1
6.47938537114353e-10,-6.17285153673548e-06,0.54,1
6.46667300790667e-10,-6.60702658527232e-06,0.54,1
6.45177260335684e-10,-6.09254474518219e-06,0.54,1
6.6272521725266e-10,-6.03336530602477e-06,0.54,1
6.68218954519653e-10,-5.88683781136884e-06,0.54,1
7.07909244125416e-10,-6.03149515071063e-06,0.54,1
7.716715065187e-10,-6.21432825619752e-06,0.54,1
7.90659963566062e-10,-6.34303007320126e-06,0.54,1
7.14302098255972e-10,-5.96748068291732e-06,0.54,1
6.60827422586863e-10,-5.85799331646925e-06,0.54,1
6.59766055256085e-10,-5.63355694814121e-06,0.54,1
6.3108602866159e-10,-5.52237772528336e-06,0.54,1
5.69536229588139e-10,-4.23170796588435e-06,0.54,1
5.22291969102884e-10,-3.17573536156712e-06,0.54,1
4.97281607072464e-10,-3.21194779740251e-06,0.54,1
4.76636246376523e-10,-2.63306260334439e-06,0.54,1
4.57427816574176e-10,-1.29248586889382e-06,0.38,2
4.4633871085912e-10,5.87695593075783e-08,0.38,2
4.43893858467957e-10,3.64975137881667e-07,0.38,2
4.3654628234231e-10,2.57226876595557e-06,0.38,2
4.32070093748936e-10,9.70257039532958e-06,0.38,2
4.28615385974196e-10,1.23094621328531e-05,0.38,2
4.18512982395314e-10,1.41662571956369e-05,0.38,2
4.0676116938693e-10,1.26578132745887e-05,0.38,2
3.97000941122686e-10,1.0194191172793e-05,0.38,2
3.91403139412087e-10,8.41486699495279e-06,0.38,2
3.89335997581293e-10,8.57767692705013e-06,0.38,2
4.21421004051962e-10,9.01311294396679e-06,0.38,2
4.72605385707653e-10,1.12220586737021e-05,0.38,2
5.09947303307436e-10,1.47046271711674e-05,0.38,2
5.234205041941e-10,2.51102488807323e-05,0.38,2
5.24920032803074e-10,2.77152097535251e-05,0.38,2
5.2286834789769e-10,2.85077404956702e-05,0.38,2
5.16460460643317e-10,2.81894482592735e-05,0.38,2
4.89297954975679e-10,2.82357563125904e-05,0.38,2
4.55647513610232e-10,2.81955960772765e-05,0.38,2
3.86163884674961e-10,2.88507770433597e-05,0.38,2
2.84904665597522e-10,3.25726558137476e-05,0.38,2
2.08568638207466e-10,3.47334845368194e-05,0.38,2
1.76861906555402e-10,3.56857964663977e-05,0.38,2
1.34099619971401e-10,3.65451672942845e-05,0.38,2
8.95853378853188e-11,3.80768097819838e-05,0.38,2
4.66564188310319e-11,4.7244522791504e-05,0.38,2
1.05529982764746e-12,5.14992030990536e-05,0.38,2
-4.31534531552765e-11,5.37854976913464e-05,-0.74,3
-8.67329414952009e-11,5.77520438528368e-05,-0.74,3
-1.1768883769936e-10,5.9126164092523e-05,-0.74,3
-8.71529287317826e-11,6.49787694491229e-05,-0.74,3
-7.58258088527108e-11,6.62740337916852e-05,-0.74,3
-9.50615224367591e-11,6.6390970655063e-05,-0.74,3
-1.10722723064082e-10,6.97289857387097e-05,-0.74,3
-1.26224788726505e-10,6.85498819684847e-05,-0.74,3
-1.51150550368565e-10,6.91560170020551e-05,-0.74,3
-1.74516899912966e-10,6.54599284670627e-05,-0.74,3
-1.99447211027588e-10,7.15578929041929e-05,-0.74,3
-2.15998088550115e-10,8.0219692487647e-05,-0.74,3
-2.3742218178435e-10,8.31925396000455e-05,-0.74,3
-2.56602561250531e-10,8.37533739290988e-05,-0.74,3
-2.88903495294349e-10,8.67821804447979e-05,-0.74,3
-3.55766468053031e-10,8.69974009088877e-05,-0.74,3
-4.17851746361156e-10,8.80138411275846e-05,-0.74,3
-4.54525329885988e-10,8.23420836804297e-05,-0.74,3
-3.99304635218711e-10,8.21455689860508e-05,-0.74,3
-3.5063576944187e-10,8.15615532261379e-05,-0.74,3
-3.10884173813125e-10,8.14572228658489e-05,-0.74,3
-2.76699317010555e-10,8.16875820290023e-05,-0.74,3
-2.52738992735235e-10,8.20783668646828e-05,-0.74,3
-2.09102212736113e-10,8.16624891026488e-05,-0.74,3
-1.40741370496653e-10,7.82696388848528e-05,-0.74,3
-9.48176595889554e-11,7.73365860182809e-05,-0.74,3
-6.67628645427316e-11,7.67201848435508e-05,-0.74,3
-6.50526740653918e-12,7.64131197901889e-05,-0.74,3
8.35002796785717e-11,7.53313461146528e-05,-0.74,3
2.00577297276996e-10,6.69101054370889e-05,-0.74,3
2.99854489478804e-10,6.2239213338355e-05,-0.74,3
3.62401718116661e-10,5.89430298596277e-05,-0.54,4
3.99927508672406e-10,5.5193282299059e-05,-0.54,4
4.14116492400996e-10,5.36726498896853e-05,-0.54,4
3.50300301880678e-10,4.67886073667081e-05,-0.54,4
3.21900608482152e-10,4.42574413662109e-05,-0.54,4
4.0610369221875e-10,4.3959092307017e-05,-0.54,4
4.60332789726479e-10,3.8960375703535e-05,-0.54,4
4.69399069222935e-10,3.28681928010697e-05,-0.54,4
5.02403261140651e-10,2.96792639059754e-05,-0.54,4
5.19816019407534e-10,2.83384076906594e-05,-0.54,4
5.6405220320142e-10,2.22107311946386e-05,-0.54,4
6.09692636716047e-10,1.36187856837887e-05,-0.54,4
6.46548077458337e-10,1.12450431517237e-05,-0.54,4
6.85231491131681e-10,1.02251182614446e-05,-0.54,4
6.83074660780347e-10,7.07486169811965e-06,-0.54,4
7.02880727716756e-10,4.90422951208318e-06,-0.54,4
7.42280937514023e-10,6.89146565478154e-07,-0.54,4
7.63211176727367e-10,-3.75022727598327e-06,-0.54,4
6.90784859909873e-10,-5.81626765730158e-06,-0.54,4
6.23560465888447e-10,-4.98218506928208e-06,-0.54,4
5.7891608011143e-10,-4.21697490078527e-06,-0.54,4
5.61404825039178e-10,-4.08309767154301e-06,-0.54,4
5.720071452991e-10,-4.07373899458557e-06,-0.54,4
5.56589588038908e-10,-3.84430023986613e-06,-0.54,4
5.00721301827866e-10,-3.74330836079292e-06,-0.54,4
4.45847191684459e-10,-4.09718038794677e-06,-0.54,4
3.78331479862261e-10,-4.34546550671737e-06,-0.54,4
2.72342454388165e-10,-4.30504340569943e-06,-0.54,4
1.52927713666157e-10,-4.37105581846636e-06,-0.54,4
7.16750529081522e-11,-4.80618436631293e-06,-0.54,4
5.8479122814975e-11,-5.28667791968299e-06,-0.37,5
7.86351082001135e-11,-5.16960197831472e-06,-0.37,5
1.03102876024979e-10,-5.07084699396384e-06,-0.37,5
1.16067004492364e-10,-4.93451172317298e-06,-0.37,5
1.28095894595316e-10,-4.81538252060127e-06,-0.37,5
1.61431562073619e-10,-4.52827530555509e-06,-0.37,5
1.37788453341803e-10,-4.1306347145727e-06,-0.37,5
1.15196006122812e-10,-3.90843003506304e-06,-0.37,5
1.13313042966285e-10,-3.83700355495994e-06,-0.37,5
8.98899241942467e-11,-4.27663726503791e-06,-0.37,5
8.3090465104637e-11,-4.17593216151241e-06,-0.37,5
5.17573305816938e-11,-4.20713625768151e-06,-0.37,5
1.82384735369098e-11,-3.9762162730147e-06,-0.37,5
2.0131898917551e-11,-4.04727920408623e-06,-0.37,5
1.48337276805289e-11,-4.5882081689186e-06,-0.37,5
3.29350414650005e-11,-4.70652534047225e-06,-0.37,5
4.35633656876723e-11,-4.53651418876498e-06,-0.37,5
3.88306317696437e-11,-4.35532846736855e-06,-0.37,5
5.00722962604302e-11,-4.15048453055567e-06,-0.37,5
6.7797795888307e-11,-3.94088783381204e-06,-0.37,5
7.9152498827034e-11,-4.51361915939002e-06,-0.37,5
7.2976758067585e-11,-4.90354277338209e-06,-0.37,5
4.41856882623766e-11,-4.9372626244467e-06,-0.37,5
-3.64934687226453e-12,-4.85582372568249e-06,-0.37,5
-3.72079214132027e-11,-4.78494842142742e-06,-0.37,5
-5.39976896692526e-11,-4.66236768244596e-06,-0.37,5
-4.97262211042797e-11,-4.97404367384523e-06,-0.37,5
-2.46627047555879e-11,-4.90848081097087e-06,-0.37,5
1.18974035576123e-11,-5.03407740687092e-06,-0.37,5
2.80423077232202e-11,-4.95443417183414e-06,-0.37,5
-4.35479707035902e-12,-4.77477091844098e-06,-0.37,5
-4.91160845295851e-11,-4.60211513361204e-06,0.21,6
-9.46288385708315e-11,-4.46463783155456e-06,0.21,6
-1.32953000433732e-10,-4.26739382642518e-06,0.21,6
-1.49846761750279e-10,-4.21098473977206e-06,0.21,6
-1.49363437633154e-10,-4.0693136704142e-06,0.21,6
-1.86308420385613e-10,-3.99276129480932e-06,0.21,6
-2.32427310820788e-10,-4.00647798791567e-06,0.21,6
